Order_ID,Order_Date,Customer_ID,City,Category,Product_Name,Quantity,Unit_Price,Revenue,Cost,Profit,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Campaign,Customer_Type,discount_percentage,cost_validation,Month,Month_number
100620,15/07/2024,C1623,Pune,Unavailable,Headphones,1,735.00,551.25,602.86,51.61 -,Wallet,Online,3.00,Email,New,0.25,FALSE,July,7
100621,12/11/2025,C1370,Vizag,Electronics,Laptop,2,2720.00,4352.00,4870.54,518.54 -,UPI,Store,3.00,Summer Sale,New,0.20,FALSE,November,11
100622,03/09/2025,C1605,Hyderabad,Grocery,Milk,1,4774.00,3580.50,4240.21,659.71 -,Wallet,Store,3.00,Summer Sale,Returning,0.25,FALSE,September,9
100623,15/12/2024,C1042,Pune,Home,Lamp,4,3469.00,10407.00,12361.83,1954.83 -,Debit Card,Online,3.00,Social Media,Returning,0.25,FALSE,December,12
100624,20/09/2025,C1638,Vizag,Beauty,Cream,3,3686.00,8293.50,9865.30,1571.80 -,Credit Card,Store,3.00,Social Media,New,0.25,FALSE,September,9
100625,23/07/2025,C1391,Hyderabad,Fashion,T-Shirt,1,1000.00,750.00,840.66,90.66 -,Cash,Store,3.00,Summer Sale,New,0.25,FALSE,July,7
100626,12/10/2024,C1331,Vizag,Beauty,Cream,5,351.00,1404.00,1539.29,135.29 -,Cash,Store,3.00,None,Returning,0.20,FALSE,October,10
100627,02/11/2024,C1639,Delhi,Fashion,T-Shirt,3,1889.00,4816.95,4909.49,92.54 -,Wallet,Online,3.00,Social Media,Returning,0.15,FALSE,November,11
100628,03/08/2024,C1653,Vizag,Grocery,Milk,3,2357.00,5303.25,5707.75,404.50 -,Cash,Store,3.00,Summer Sale,Returning,0.25,FALSE,August,8
100629,17/09/2024,C1747,Mumbai,Electronics,Headphones,4,3842.00,11526.00,11869.36,343.36 -,Cash,Online,3.00,None,Returning,0.25,FALSE,September,9
100630,20/02/2025,C1147,Mumbai,Home,Chair,2,4865.00,7784.00,8288.85,504.85 -,Cash,Online,3.00,Summer Sale,New,0.20,FALSE,February,2
100631,28/09/2024,C1039,Hyderabad,Electronics,Laptop,3,1662.00,3988.80,4403.34,414.54 -,Debit Card,Store,4.00,Social Media,New,0.20,FALSE,September,9
100632,05/07/2025,C1703,Pune,Grocery,Rice,4,213.00,681.60,738.27,56.67 -,Credit Card,Store,4.00,Email,Returning,0.20,FALSE,July,7
100633,21/12/2024,C1545,Mumbai,Electronics,Headphones,5,1191.00,4764.00,4777.02,13.02 -,UPI,Store,1.00,Social Media,New,0.20,FALSE,December,12
100634,28/03/2024,C1254,Hyderabad,Sports,Football,2,1422.00,2275.20,2494.49,219.29 -,Cash,Online,5.00,Social Media,Returning,0.20,FALSE,March,3
100635,03/10/2025,C1735,Vizag,Beauty,Shampoo,3,4571.00,11656.05,12058.70,402.65 -,Wallet,Online,5.00,Festival Offer,Returning,0.15,FALSE,October,10
100636,10/03/2024,C1538,Delhi,Fashion,Jacket,2,901.00,1441.60,1601.25,159.65 -,Wallet,Online,4.00,Summer Sale,Returning,0.20,FALSE,March,3
100637,14/02/2025,C1070,Mumbai,Electronics,Laptop,2,2028.00,3244.80,3616.48,371.68 -,Debit Card,Store,1.00,Summer Sale,Returning,0.20,FALSE,February,2
100638,24/11/2025,C1635,Bengaluru,Beauty,Shampoo,5,4879.00,19516.00,19764.89,248.89 -,Cash,Online,2.00,Festival Offer,New,0.20,FALSE,November,11
100639,13/01/2024,C1717,Delhi,Sports,Shoes,3,4457.00,11365.35,11535.47,170.12 -,Cash,Online,4.00,Festival Offer,New,0.15,FALSE,January,1
100640,02/12/2025,C1320,Delhi,Beauty,Shampoo,4,3374.00,11471.60,11883.44,411.84 -,Debit Card,Online,5.00,Festival Offer,Returning,0.15,FALSE,December,12
100641,06/01/2024,C1338,Mumbai,Sports,Shoes,2,1518.00,2428.80,2522.02,93.22 -,Credit Card,Online,2.00,None,New,0.20,FALSE,January,1
100642,05/09/2025,C1577,Pune,Unavailable,Phone,3,1674.00,4017.60,4425.42,407.82 -,Debit Card,Online,2.00,None,Returning,0.20,FALSE,September,9
100643,14/12/2025,C1589,Hyderabad,Fashion,Jacket,4,3071.00,9827.20,9975.58,148.38 -,Debit Card,Store,2.00,Email,Returning,0.20,FALSE,December,12
100644,04/07/2025,C1588,Chennai,Sports,Shoes,3,1158.00,2779.20,3058.92,279.72 -,Cash,Store,2.00,Social Media,Returning,0.20,FALSE,July,7
100645,25/04/2025,C1729,Pune,Grocery,Rice,4,1298.00,4153.60,4313.32,159.72 -,Cash,Store,4.00,Festival Offer,New,0.20,FALSE,April,4
100646,31/08/2024,C1222,Delhi,Home,Cookware,5,247.00,988.00,1046.31,58.31 -,Cash,Store,4.00,None,New,0.20,FALSE,August,8
100647,10/08/2025,C1751,Chennai,Grocery,Rice,4,3919.00,12540.80,13445.69,904.89 -,Debit Card,Store,2.00,None,Returning,0.20,FALSE,August,8
100648,14/12/2024,C1082,Vizag,Home,Chair,1,3192.00,2553.60,2662.14,108.54 -,Debit Card,Online,2.00,Social Media,New,0.20,FALSE,December,12
100649,17/01/2024,C1037,Chennai,Electronics,Headphones,4,4574.00,15551.60,16191.20,639.60 -,UPI,Store,1.00,None,Returning,0.15,FALSE,January,1
100650,08/07/2024,C1686,Chennai,Electronics,Laptop,5,1882.00,7528.00,8050.52,522.52 -,Credit Card,Store,5.00,Email,New,0.20,FALSE,July,7
100651,12/06/2025,C1698,Chennai,Fashion,Jeans,4,3586.00,12192.40,12251.63,59.23 -,Cash,Online,1.00,Summer Sale,Returning,0.15,FALSE,June,6
100652,21/12/2025,C1500,Vizag,Electronics,Laptop,2,3584.00,5734.40,6113.38,378.98 -,UPI,Online,5.00,Social Media,New,0.20,FALSE,December,12
100653,17/07/2024,C1586,Bengaluru,Electronics,Laptop,1,753.00,602.40,606.34,3.94 -,Debit Card,Store,4.00,None,Returning,0.20,FALSE,July,7
100654,16/08/2025,C1775,Pune,Unavailable,Headphones,3,3039.00,7749.45,7983.00,233.55 -,Wallet,Online,4.00,Festival Offer,New,0.15,FALSE,August,8
100655,08/11/2024,C1755,Hyderabad,Home,Chair,3,1338.00,3211.20,3384.56,173.36 -,Debit Card,Store,2.00,Social Media,Returning,0.20,FALSE,November,11
100656,22/05/2024,C1157,Chennai,Beauty,Perfume,3,390.00,936.00,939.99,3.99 -,Wallet,Store,4.00,Social Media,New,0.20,FALSE,May,5
100657,20/07/2025,C1124,Chennai,Beauty,Shampoo,2,4242.00,7211.40,7606.55,395.15 -,UPI,Store,4.00,Festival Offer,Returning,0.15,FALSE,July,7
100658,03/07/2025,C1275,Hyderabad,Home,Lamp,3,3185.00,8121.75,8135.96,14.21 -,Cash,Online,2.00,Social Media,New,0.15,FALSE,July,7
100659,19/06/2024,C1613,Chennai,Electronics,Tablet,4,4490.00,14368.00,14473.93,105.93 -,Credit Card,Store,1.00,Festival Offer,Returning,0.20,FALSE,June,6
100660,04/09/2024,C1569,Mumbai,Sports,Shoes,3,1596.00,3830.40,4293.75,463.35 -,Cash,Online,5.00,Festival Offer,Returning,0.20,FALSE,September,9
100661,27/02/2025,C1652,Mumbai,Electronics,Phone,3,1412.00,3388.80,3598.52,209.72 -,Wallet,Online,5.00,Social Media,Returning,0.20,FALSE,February,2
100662,24/03/2024,C1107,Mumbai,Grocery,Snacks,4,4414.00,14124.80,14767.37,642.57 -,Cash,Online,1.00,None,New,0.20,FALSE,March,3
100663,13/01/2024,C1351,Chennai,Beauty,Perfume,5,3387.00,14394.75,14707.08,312.33 -,Cash,Online,4.00,Festival Offer,New,0.15,FALSE,January,1
100664,08/04/2025,C1152,Chennai,Electronics,Laptop,3,849.00,2037.60,2214.37,176.77 -,Cash,Store,2.00,Social Media,Returning,0.20,FALSE,April,4
100665,18/04/2025,C1251,Mumbai,Fashion,Jeans,5,3208.00,12832.00,12870.83,38.83 -,UPI,Online,2.00,Summer Sale,Returning,0.20,FALSE,April,4
100666,07/07/2024,C1007,Vizag,Fashion,Shoes,4,2778.00,8889.60,9341.42,451.82 -,Debit Card,Store,1.00,Email,New,0.20,FALSE,July,7
100667,27/06/2025,C1372,Hyderabad,Home,Table,3,2984.00,7609.20,7981.51,372.31 -,Debit Card,Store,1.00,Email,Returning,0.15,FALSE,June,6
100668,17/01/2024,C1706,Hyderabad,Fashion,Shoes,4,2064.00,7017.60,7272.51,254.91 -,Credit Card,Online,4.00,Festival Offer,Returning,0.15,FALSE,January,1
100669,17/11/2024,C1388,Mumbai,Fashion,Jeans,3,4307.00,10336.80,10398.04,61.24 -,Cash,Store,1.00,None,New,0.20,FALSE,November,11
100670,14/03/2025,C1445,Vizag,Beauty,Shampoo,3,2146.00,5472.30,5607.60,135.30 -,Wallet,Online,1.00,Social Media,New,0.15,FALSE,March,3
100671,24/10/2024,C1767,Hyderabad,Home,Table,5,1927.00,7708.00,7940.46,232.46 -,Debit Card,Online,5.00,Festival Offer,Returning,0.20,FALSE,October,10
100672,06/03/2025,C1785,Delhi,Grocery,Oil,4,4892.00,15654.40,17105.68,1451.28 -,Cash,Store,5.00,Summer Sale,Returning,0.20,FALSE,March,3
100673,01/02/2024,C1657,Mumbai,Fashion,Jacket,1,3945.00,3353.25,3501.40,148.15 -,Credit Card,Store,5.00,None,New,0.15,FALSE,February,2
100674,30/05/2024,C1415,Delhi,Beauty,Cream,3,445.00,1068.00,1084.10,16.10 -,Wallet,Online,4.00,Summer Sale,Returning,0.20,FALSE,May,5
100675,13/06/2024,C1578,Pune,Sports,Football,4,4084.00,13885.60,14137.02,251.42 -,UPI,Store,1.00,None,Returning,0.15,FALSE,June,6
100676,17/04/2024,C1703,Chennai,Beauty,Perfume,1,2944.00,2355.20,2634.86,279.66 -,Credit Card,Online,5.00,Summer Sale,New,0.20,FALSE,April,4
100677,14/12/2024,C1414,Bengaluru,Home,Table,2,4674.00,7478.40,8137.82,659.42 -,Debit Card,Online,5.00,Social Media,New,0.20,FALSE,December,12
100678,30/01/2024,C1435,Bengaluru,Grocery,Milk,2,1775.00,2840.00,2883.91,43.91 -,Debit Card,Store,4.00,Festival Offer,New,0.20,FALSE,January,1
100679,23/08/2024,C1332,Pune,Beauty,Face Wash,1,3367.00,2693.60,3021.71,328.11 -,Credit Card,Store,5.00,Email,New,0.20,FALSE,August,8
100680,26/01/2024,C1711,Delhi,Grocery,Oil,1,2295.00,1950.75,2048.26,97.51 -,Cash,Online,1.00,Festival Offer,New,0.15,FALSE,January,1
100681,06/05/2025,C1176,Vizag,Electronics,Tablet,5,1466.00,5864.00,6295.57,431.57 -,Debit Card,Store,1.00,None,New,0.20,FALSE,May,5
100682,31/08/2025,C1795,Delhi,Grocery,Snacks,3,3419.00,8718.45,8913.71,195.26 -,UPI,Store,2.00,Festival Offer,New,0.15,FALSE,August,8
100683,22/09/2024,C1273,Vizag,Beauty,Perfume,2,3746.00,5993.60,6060.13,66.53 -,Cash,Online,1.00,Festival Offer,New,0.20,FALSE,September,9
100684,30/04/2025,C1220,Hyderabad,Home,Cookware,4,497.00,1590.40,1748.85,158.45 -,Cash,Store,2.00,None,New,0.20,FALSE,April,4
100685,12/03/2025,C1707,Hyderabad,Grocery,Rice,4,1849.00,6286.60,6292.05,5.45 -,Debit Card,Online,1.00,Festival Offer,Returning,0.15,FALSE,March,3
100686,08/03/2025,C1400,Chennai,Electronics,Phone,2,4780.00,7648.00,8364.46,716.46 -,Debit Card,Online,2.00,Festival Offer,New,0.20,FALSE,March,3
100687,17/09/2024,C1255,Bengaluru,Electronics,Phone,2,1364.00,2318.80,2388.11,69.31 -,Credit Card,Online,1.00,Email,New,0.15,FALSE,September,9
100688,19/01/2024,C1557,Bengaluru,Home,Cookware,3,4729.00,11349.60,12140.94,791.34 -,Debit Card,Store,5.00,Festival Offer,New,0.20,FALSE,January,1
100689,03/06/2025,C1505,Bengaluru,Fashion,Shoes,2,4327.00,6923.20,7403.63,480.43 -,Cash,Store,5.00,Festival Offer,New,0.20,FALSE,June,6
100690,11/12/2025,C1030,Vizag,Beauty,Cream,5,626.00,2660.50,2670.40,9.90 -,Wallet,Store,5.00,Festival Offer,New,0.15,FALSE,December,12
100691,10/01/2024,C1321,Bengaluru,Beauty,Shampoo,3,3881.00,9896.55,10224.83,328.28 -,Debit Card,Store,4.00,Social Media,Returning,0.15,FALSE,January,1
100692,17/07/2025,C1178,Pune,Home,Table,5,1556.00,6224.00,6812.49,588.49 -,Debit Card,Store,5.00,Summer Sale,New,0.20,FALSE,July,7
100693,07/09/2025,C1673,Vizag,Fashion,Jeans,3,3288.00,7891.20,8812.20,921.00 -,Wallet,Online,2.00,None,Returning,0.20,FALSE,September,9
100694,08/11/2025,C1329,Chennai,Electronics,Phone,4,3057.00,10393.80,10644.48,250.68 -,Wallet,Online,1.00,Email,Returning,0.15,FALSE,November,11
100695,19/02/2025,C1016,Bengaluru,Electronics,Headphones,4,1463.00,4974.20,5008.19,33.99 -,UPI,Store,5.00,Summer Sale,New,0.15,FALSE,February,2
100696,25/11/2024,C1245,Vizag,Grocery,Milk,1,1724.00,1379.20,1490.75,111.55 -,Cash,Store,4.00,Email,New,0.20,FALSE,November,11
100697,03/02/2024,C1765,Hyderabad,Sports,Yoga Mat,4,1175.00,3995.00,4052.29,57.29 -,Wallet,Online,2.00,Festival Offer,New,0.15,FALSE,February,2
100698,25/03/2024,C1408,Chennai,Fashion,Jacket,3,3241.00,8264.55,8285.51,20.96 -,Cash,Online,2.00,None,New,0.15,FALSE,March,3
100699,10/03/2025,C1529,Mumbai,Home,Chair,1,3196.00,2556.80,2772.62,215.82 -,Wallet,Store,4.00,Email,New,0.20,FALSE,March,3
100700,18/12/2025,C1493,Chennai,Home,Cookware,2,972.00,1652.40,1666.86,14.46 -,UPI,Store,5.00,Social Media,Returning,0.15,FALSE,December,12
100701,09/08/2024,C1418,Bengaluru,Home,Cookware,2,4548.00,7276.80,7410.70,133.90 -,Wallet,Store,1.00,Social Media,New,0.20,FALSE,August,8
100702,01/11/2025,C1452,Mumbai,Electronics,Headphones,5,1170.00,4680.00,5201.05,521.05 -,Wallet,Online,4.00,Summer Sale,Returning,0.20,FALSE,November,11
100703,09/12/2024,C1427,Chennai,Home,Chair,1,2486.00,1988.80,2073.70,84.90 -,UPI,Online,1.00,Summer Sale,Returning,0.20,FALSE,December,12
100704,22/12/2024,C1193,Vizag,Fashion,T-Shirt,4,829.00,2818.60,2971.13,152.53 -,Credit Card,Online,4.00,Festival Offer,Returning,0.15,FALSE,December,12
100705,17/09/2024,C1749,Hyderabad,Grocery,Rice,5,3323.00,14122.75,14224.74,101.99 -,Debit Card,Store,2.00,Festival Offer,New,0.15,FALSE,September,9
100706,04/07/2025,C1373,Pune,Sports,Football,3,1920.00,4608.00,5017.24,409.24 -,UPI,Store,5.00,Email,New,0.20,FALSE,July,7
100707,04/12/2024,C1369,Vizag,Sports,Shoes,1,1599.00,1279.20,1424.14,144.94 -,UPI,Store,4.00,None,New,0.20,FALSE,December,12
100708,25/12/2025,C1797,Vizag,Beauty,Cream,2,4057.00,6491.20,7105.34,614.14 -,Wallet,Store,4.00,Summer Sale,New,0.20,FALSE,December,12
100709,06/10/2025,C1644,Chennai,Grocery,Milk,4,2808.00,9547.20,9925.63,378.43 -,Debit Card,Online,2.00,Email,Returning,0.15,FALSE,October,10
100710,27/09/2024,C1348,Hyderabad,Sports,Yoga Mat,4,2930.00,9962.00,10000.23,38.23 -,Debit Card,Store,5.00,None,Returning,0.15,FALSE,September,9
100711,04/06/2024,C1170,Mumbai,Grocery,Snacks,2,4392.00,7027.20,7076.50,49.30 -,Credit Card,Store,5.00,Email,New,0.20,FALSE,June,6
100712,14/08/2025,C1401,Chennai,Home,Table,5,1126.00,4785.50,4853.46,67.96 -,Cash,Online,2.00,Festival Offer,New,0.15,FALSE,August,8
100713,31/12/2025,C1319,Mumbai,Grocery,Snacks,2,4617.00,6925.50,7021.91,96.41 -,Debit Card,Store,5.00,Summer Sale,New,0.25,FALSE,December,12
100714,17/02/2025,C1122,Delhi,Fashion,T-Shirt,5,756.00,2835.00,3166.95,331.95 -,Wallet,Online,5.00,Social Media,Returning,0.25,FALSE,February,2
100715,12/07/2025,C1036,Vizag,Sports,Football,1,816.00,612.00,699.12,87.12 -,Wallet,Online,4.00,Summer Sale,Returning,0.25,FALSE,July,7
100716,11/09/2024,C1273,Bengaluru,Electronics,Phone,3,3572.00,8037.00,8988.89,951.89 -,UPI,Store,1.00,Festival Offer,New,0.25,FALSE,September,9
100717,27/04/2024,C1479,Hyderabad,Fashion,Shoes,4,2617.00,7851.00,8810.69,959.69 -,Credit Card,Store,5.00,Summer Sale,Returning,0.25,FALSE,April,4
100718,14/03/2024,C1406,Vizag,Home,Table,5,4777.00,17913.75,19413.49,1499.74 -,Cash,Online,4.00,Email,Returning,0.25,FALSE,March,3
100719,20/06/2025,C1034,Vizag,Fashion,Jacket,2,4641.00,6961.50,8175.18,1213.68 -,UPI,Online,4.00,Festival Offer,New,0.25,FALSE,June,6
100720,01/05/2025,C1277,Hyderabad,Sports,Football,2,1931.00,2896.50,3280.38,383.88 -,Debit Card,Online,2.00,Summer Sale,New,0.25,FALSE,May,5
100721,24/06/2025,C1654,Chennai,Fashion,Jacket,1,2349.00,1761.75,1968.90,207.15 -,Wallet,Store,5.00,Email,Returning,0.25,FALSE,June,6
100722,28/08/2025,C1028,Pune,Fashion,Jeans,5,2805.00,10518.75,10714.15,195.40 -,Wallet,Online,5.00,Social Media,Returning,0.25,FALSE,August,8
100723,31/03/2024,C1725,Pune,Fashion,Shoes,3,1575.00,3543.75,4008.66,464.91 -,Debit Card,Store,1.00,Festival Offer,New,0.25,FALSE,March,3
100724,07/07/2025,C1271,Pune,Fashion,Jeans,4,4739.00,14217.00,16425.53,2208.53 -,Credit Card,Online,1.00,None,Returning,0.25,FALSE,July,7
100725,19/08/2024,C1710,Chennai,Sports,Bat,1,233.00,174.75,181.77,7.02 -,UPI,Store,5.00,Festival Offer,New,0.25,FALSE,August,8
100726,19/06/2024,C1115,Bengaluru,Grocery,Snacks,4,3654.00,10962.00,12405.41,1443.41 -,UPI,Online,1.00,None,Returning,0.25,FALSE,June,6
100727,05/03/2024,C1774,Pune,Beauty,Shampoo,5,248.00,930.00,959.92,29.92 -,UPI,Store,5.00,Email,Returning,0.25,FALSE,March,3
100728,25/05/2024,C1164,Bengaluru,Beauty,Perfume,2,3580.00,5370.00,5965.40,595.40 -,Debit Card,Online,1.00,None,New,0.25,FALSE,May,5
100729,09/03/2024,C1397,Pune,Fashion,Shoes,1,4008.00,3006.00,3508.32,502.32 -,Debit Card,Online,1.00,Social Media,New,0.25,FALSE,March,3
100730,10/08/2025,C1498,Hyderabad,Sports,Bat,2,838.00,1257.00,1456.26,199.26 -,Cash,Store,5.00,Social Media,New,0.25,FALSE,August,8
100731,23/01/2025,C1335,Mumbai,Grocery,Snacks,1,1090.00,817.50,889.80,72.30 -,UPI,Online,2.00,None,New,0.25,FALSE,January,1
100732,30/03/2025,C1231,Delhi,Grocery,Snacks,5,2755.00,10331.25,12249.84,1918.59 -,Cash,Online,1.00,Email,New,0.25,FALSE,March,3
100733,18/03/2024,C1548,Bengaluru,Grocery,Snacks,2,4271.00,6406.50,7100.97,694.47 -,UPI,Store,5.00,Festival Offer,New,0.25,FALSE,March,3
100734,07/12/2025,C1691,Mumbai,Beauty,Cream,3,3155.00,7098.75,7129.15,30.40 -,UPI,Online,2.00,Festival Offer,New,0.25,FALSE,December,12
100735,18/03/2025,C1425,Vizag,Electronics,Headphones,1,1041.00,780.75,865.52,84.77 -,Wallet,Store,1.00,Social Media,Returning,0.25,FALSE,March,3
100736,09/05/2024,C1520,Delhi,Fashion,Shoes,2,636.00,954.00,1027.81,73.81 -,Credit Card,Online,4.00,Festival Offer,Returning,0.25,FALSE,May,5
100737,23/04/2025,C1172,Mumbai,Fashion,Jacket,1,2668.00,2001.00,2396.76,395.76 -,Cash,Online,2.00,Festival Offer,New,0.25,FALSE,April,4
100738,20/10/2024,C1113,Bengaluru,Home,Cookware,3,3837.00,8633.25,8781.29,148.04 -,UPI,Online,5.00,Summer Sale,Returning,0.25,FALSE,October,10
100739,06/05/2024,C1582,Mumbai,Grocery,Snacks,3,3821.00,8597.25,9925.49,1328.24 -,Debit Card,Store,4.00,Social Media,Returning,0.25,FALSE,May,5
100740,14/10/2024,C1402,Hyderabad,Fashion,Shoes,2,1821.00,2731.50,3025.47,293.97 -,Wallet,Store,2.00,Social Media,Returning,0.25,FALSE,October,10
100741,28/07/2025,C1158,Hyderabad,Fashion,Shoes,3,4312.00,9702.00,11400.96,1698.96 -,Credit Card,Online,4.00,Email,New,0.25,FALSE,July,7
100742,24/04/2025,C1362,Mumbai,Sports,Yoga Mat,3,4327.00,9735.75,10004.06,268.31 -,Cash,Store,1.00,Social Media,New,0.25,FALSE,April,4
100743,11/08/2024,C1418,Hyderabad,Home,Chair,3,4133.00,9299.25,10290.51,991.26 -,UPI,Store,5.00,Summer Sale,Returning,0.25,FALSE,August,8
100744,04/04/2025,C1418,Pune,Grocery,Rice,1,804.00,603.00,694.92,91.92 -,Cash,Store,4.00,Festival Offer,New,0.25,FALSE,April,4
100745,23/11/2025,C1277,Delhi,Grocery,Rice,4,2610.00,7830.00,9029.42,1199.42 -,Debit Card,Online,2.00,None,New,0.25,FALSE,November,11
100746,07/07/2024,C1328,Mumbai,Electronics,Headphones,3,3852.00,8667.00,9800.22,1133.22 -,Debit Card,Store,2.00,Email,New,0.25,FALSE,July,7
100747,01/03/2025,C1195,Bengaluru,Electronics,Tablet,5,3135.00,11756.25,14074.75,2318.50 -,Wallet,Store,4.00,None,New,0.25,FALSE,March,3
100748,29/01/2025,C1647,Hyderabad,Beauty,Face Wash,5,480.00,1800.00,2058.50,258.50 -,Credit Card,Online,2.00,Festival Offer,New,0.25,FALSE,January,1
100749,27/10/2024,C1628,Delhi,Home,Table,4,1048.00,3144.00,3423.01,279.01 -,Debit Card,Online,4.00,Festival Offer,New,0.25,FALSE,October,10
100750,13/01/2025,C1578,Mumbai,Sports,Shoes,3,3258.00,7330.50,8198.86,868.36 -,Cash,Store,4.00,Festival Offer,Returning,0.25,FALSE,January,1
100751,07/12/2025,C1690,Bengaluru,Beauty,Face Wash,2,4871.00,7306.50,7659.87,353.37 -,Debit Card,Store,4.00,Festival Offer,Returning,0.25,FALSE,December,12
100752,11/09/2024,C1079,Delhi,Home,Cookware,5,2537.00,9513.75,10602.27,1088.52 -,UPI,Online,5.00,Summer Sale,Returning,0.25,FALSE,September,9
100753,09/08/2024,C1628,Mumbai,Electronics,Headphones,3,4727.00,10635.75,11835.31,1199.56 -,Credit Card,Online,5.00,Summer Sale,New,0.25,FALSE,August,8
100754,18/11/2024,C1474,Hyderabad,Electronics,Headphones,3,3604.00,8109.00,8940.27,831.27 -,UPI,Online,5.00,Social Media,Returning,0.25,FALSE,November,11
100755,08/02/2024,C1296,Pune,Beauty,Face Wash,4,704.00,2112.00,2139.36,27.36 -,Debit Card,Online,2.00,Festival Offer,Returning,0.25,FALSE,February,2
100756,19/05/2025,C1221,Bengaluru,Sports,Bat,2,948.00,1422.00,1432.34,10.34 -,Debit Card,Online,1.00,Summer Sale,New,0.25,FALSE,May,5
100757,19/05/2024,C1417,Hyderabad,Grocery,Oil,4,4707.00,14121.00,16044.77,1923.77 -,Debit Card,Online,1.00,Email,Returning,0.25,FALSE,May,5
100758,11/09/2024,C1150,Chennai,Fashion,Shoes,5,3346.00,12547.50,14695.14,2147.64 -,Debit Card,Online,5.00,None,New,0.25,FALSE,September,9
100759,20/03/2025,C1614,Mumbai,Home,Table,1,253.00,189.75,210.87,21.12 -,Cash,Online,1.00,Social Media,New,0.25,FALSE,March,3
100760,07/06/2025,C1197,Hyderabad,Grocery,Oil,4,2470.00,7410.00,8304.49,894.49 -,Credit Card,Online,5.00,Social Media,New,0.25,FALSE,June,6
100761,24/12/2024,C1738,Mumbai,Home,Table,1,1786.00,1339.50,1484.33,144.83 -,UPI,Online,2.00,Festival Offer,Returning,0.25,FALSE,December,12
100762,13/06/2025,C1187,Bengaluru,Electronics,Laptop,4,4461.00,13383.00,15620.53,2237.53 -,Cash,Online,1.00,Social Media,New,0.25,FALSE,June,6
100763,01/11/2024,C1415,Bengaluru,Fashion,Shoes,2,3334.00,5001.00,5908.32,907.32 -,Debit Card,Store,1.00,Social Media,Returning,0.25,FALSE,November,11
100764,25/01/2025,C1569,Delhi,Sports,Yoga Mat,4,1571.00,4713.00,4781.05,68.05 -,UPI,Store,2.00,None,New,0.25,FALSE,January,1
100765,08/04/2025,C1580,Mumbai,Grocery,Milk,3,1948.00,4383.00,4758.87,375.87 -,Cash,Online,1.00,Summer Sale,New,0.25,FALSE,April,4
100766,15/08/2024,C1800,Chennai,Electronics,Headphones,3,4080.00,9180.00,9327.76,147.76 -,Credit Card,Store,4.00,None,Returning,0.25,FALSE,August,8
100767,02/12/2024,C1316,Bengaluru,Fashion,T-Shirt,5,951.00,3566.25,3787.28,221.03 -,Wallet,Store,2.00,Summer Sale,New,0.25,FALSE,December,12
100768,19/04/2024,C1139,Vizag,Sports,Football,1,1358.00,1018.50,1145.59,127.09 -,Cash,Store,4.00,None,Returning,0.25,FALSE,April,4
100769,27/04/2025,C1002,Delhi,Fashion,Shoes,5,2963.00,11111.25,11183.75,72.50 -,UPI,Online,1.00,Email,Returning,0.25,FALSE,April,4
100770,17/11/2025,C1438,Vizag,Home,Cookware,4,754.00,2262.00,2296.73,34.73 -,UPI,Store,4.00,Social Media,Returning,0.25,FALSE,November,11
100771,14/05/2024,C1047,Bengaluru,Fashion,T-Shirt,2,2418.00,3627.00,4173.73,546.73 -,Cash,Online,5.00,Summer Sale,Returning,0.25,FALSE,May,5
100772,21/05/2025,C1160,Mumbai,Beauty,Cream,2,1372.00,2058.00,2432.45,374.45 -,Wallet,Online,5.00,None,Returning,0.25,FALSE,May,5
100773,07/08/2025,C1470,Bengaluru,Electronics,Headphones,5,2659.00,9971.25,10803.52,832.27 -,Wallet,Online,1.00,Festival Offer,Returning,0.25,FALSE,August,8
100774,23/02/2025,C1271,Hyderabad,Grocery,Oil,3,4586.00,10318.50,11881.01,1562.51 -,UPI,Online,2.00,Festival Offer,Returning,0.25,FALSE,February,2
100775,22/04/2024,C1604,Bengaluru,Electronics,Phone,3,2832.00,6372.00,7385.55,1013.55 -,UPI,Store,5.00,Social Media,New,0.25,FALSE,April,4
100776,26/02/2024,C1485,Mumbai,Home,Lamp,4,1108.00,3324.00,3486.93,162.93 -,Cash,Store,2.00,Summer Sale,New,0.25,FALSE,February,2
100777,27/06/2024,C1093,Mumbai,Fashion,Shoes,3,4146.00,9328.50,10878.56,1550.06 -,Credit Card,Store,5.00,Summer Sale,New,0.25,FALSE,June,6
100778,12/12/2025,C1478,Delhi,Grocery,Milk,2,995.00,1492.50,1622.33,129.83 -,Cash,Online,5.00,None,Returning,0.25,FALSE,December,12
100779,25/12/2025,C1477,Delhi,Fashion,Shoes,3,4185.00,9416.25,10218.85,802.60 -,Wallet,Store,5.00,Social Media,Returning,0.25,FALSE,December,12
